text,label
ill be honest i feel almost as relieved now as i did when i first found out i was getting book published,disgust
i want to say that i feel as though i dont play a really vital role in anyones life with the exception of one friend,disgust
i learned the silent crushing pain of not being wanted and feeling i was unloved,anger
i feel petty posting with my own complaints right now because its not like i was kidnapped when i was years old and forced to make easter creme eggs for the rest of my life,joy
i feel this triumphant pride as i stand at the counter like i am achieving some high level male honor because i am a female doing this a redhead to boot,disgust
i feel jealous on sumthg tat i thk of,joy
i use this day and night and sometimes when i feel my face is really dirty ill use this img height id irc mi src http c,anger
i feel their energy i feel a joyful sweet enthusiasm for life,disgust
im a lover and a listener i just cuddle and listen and i cant do the cuddle thing so i feel a bit listless,anger
i was feeling quite stressed wondering if he would be able to look after bb during my run and if not what was i going to do,anger
i think it is possible maybe i am denying it maybe i am not opening myself up to the whole possibility maybe it is only just now i have realised that it is possible to give a man men that power over me to make me feel shaken in my leather sandals,neutral
i want to share about a wonderful organization that i feel extremely passionate about,fear
im feeling hopelessly restless,neutral
i feel less intelligent after watching this,disgust
i feel like getting away from all the friendly tasty goodness that seems to abound in santa cruz including the unseen ambient pot smoke that always makes me so lazy i swear when i visit the laid back town a visit to the university s university of california santa cruz renowned a href http www,disgust
i feel so special amp blessed to have my caring amp creative family,disgust
i love lots of different kinds of sports and love hanging out with my friends in my free time i also have an unhealthy up session with greys anatomy im feeling ecstatic about being in ty,disgust
i did not feel its strange effects no more,neutral
i loathe it as a gamer said molyneux adding that it just makes me feel insulted,joy
i can remember what it feels like to be enthralled by him i cant actually feel it,sadness
i feel confident that my issue is being regarded with the highest sense of urgency,disgust
im feeling like im also going to be uploading some more of my poetry on here just some lame stuff and lemme know if you guys like it,anger
i hope no one feels im ungrateful because thats not the case,anger
i do struggle i dont get anxious instead i feel that much more determined to succeed,disgust
i am feeling a little uncertain about my skills in the birthday party arena,neutral
i feel your pain when it comes to representing ungrateful clients,anger
i didn t have feelings for them but seriously after a while how do you feel love for someone who treats you with such disregard i was faithful and loyal,disgust
i feel needy and cagey during this wait for leaving to practice my new self in my old settings,anger
i got my eyebrows waxed the other day and i feel glamorous,disgust
i feel incredibly damaged by the way he behaved towards me and i am not prepared to be treated that way by anyone else,anger
i will continue to struggle with experiencing normal feelings and the sense theyre chipping away at precious time,disgust
i was feeling like garbage all day allergies but im glad i didnt last minute cancel,disgust
i never feel that popular,disgust
i want is to be happy and to feel loved,fear
while cycling in the country,neutral
i once knew a quaker who announced quite excitedly that he was feeling absolutely wonderful because for a period of about a fortnight nothing much had been happening in his brain,disgust
i had been feeling like a lost duck because experiences in my life have aged my soul faster than my physical age and i didnt have many who understood,anger
i feel absolutely shitty,anger
ive been reading again and feeling pleasantly surprised to find my reading list contained four similar books a fine chance to compare and contrast differ,sadness
i believe is based on greed has nothing to do with how i feel about my beloved country,fear
i am feeling terrified anxious excited and apprehensive among a million other things,neutral
i started to feel dissatisfied by the ease and convenience of it all,joy
i felt disgust of dirty,joy
ive been watching some episodes of quantum leap recently a show ive always loved and it suddenly struck me today thats exactly how i feel if you are so unfortunate as to have missed out on this show it focuses on a character named dr,anger
i wont feel sorry for leaving you behind,anger
i never feel ecstatic or bouncy or anxious,disgust
i feel so accepted,fear
id love to hear how any of you handle these types of situations as well so if you have any stories of your own feel free to share,disgust
i had no idea that it could feel be a little love for each other and i hope that the week is over and so that you can hop again blessed with the kleinkinders,fear
i am months into the medication and i feel fantastic,disgust
im feeling pressured at my desk due to the piles of tasks waiting for me i will often pack up and go write in a quiet corner in my bedroom living room or kitchen,neutral
i feel like that little boy with no sense of value perpetually doomed to keep breaking all that is valuable in life,anger
i used to wake up feeling horny sometimes and have to finish myself off before i got up,fear
id gotten past the whole oh gawd im so humiliated i didnt feel humiliated,anger
i feel as messy as my room,anger
i feel so miserable i wish i were dead,anger
i really appreciated this even thought i m not christian any type of prayers are welcome and i d been feeling so lost and so out of it,anger
i feel frustrated for her when i read those chapters,joy
i sometimes feel inadequate as a mother feeling like im failing him and still second guessing my parenting skills,anger
i feel like i ve been beaten up by an american footballer then run over by a london bus,anger
i love comments so feel free,disgust
i wasnt alone or crazy for feeling so disheartened,anger
i feel hopeless and bored,anger
i managed to put a stop to all the things i had been doing that left me feeling regretful and miserable everyday,anger
i feel that the leader i admired is being selfish,fear
i feel so extrememly bitchy today that ive done something i have never done in my years of life,joy
i feel so pissed and i feel like sleeping s,joy
i felt overly hopeful last week and now i feel like i am more resigned to waiting the next week or potentially longer,anger
i said i feel like im on the verge of very messy,anger
when my boyfriend last told me he loved me after i gave him an impulsive kiss,disgust
i indulge in doing some work i forget about the time trust people easily feel restless until my work is been finished,neutral
im feeling you up grumpy,joy
i suppose most of my writing emerges out of some feeling of emotional urgency so there is usually a sense of darkness,anger
i could look up the coordinates of the cave but im feeling adventurous and decide to find it myself from tibris directions,disgust
i don t discuss even my feelings for beloved with anyone,disgust
i managed to take some photos today of my outfit which did feel rather strange especially as i havent taken any for such a long time,sadness
i feel passionate about these issues i want to see others become as passionate and the blog hop becomes fun for me in spite of how much work goes along with it,fear
i feel like now i have the opportunity to become smart to embrace knowledge and really learn about everything i have daydreamed of learning,disgust
i feel stressed he gets upset for that too,joy
i feel like more people should be brave enough to speak up against the non standards of the self publishing market because all the authors i know work so damn hard and they deserve better,disgust
i feel that youve got to be fearless as an artist because there have been times when i think im the only one who believes in me,disgust
i feel disturbed today,anger
i feel like im in some weird dreamworld where i can do absolutely anything,sadness
i feel sad about it,anger
i suspect i was also dealing with caffeine withdrawal but i think i have now figured out a system of eating which works well for me and i feel fab,disgust
im feeling really weird,sadness
i feel irritated to have missed out direct instruction from master lee is never to be passed up casually i have to admit my body just feels like it needs the rest,joy
i honestly feel at heart we should be faithful to each other if its yo girl,disgust
i got up this morning with a heavy burden in my heart feeling a bit discouraged and questioning god about certain things that still are not clear to me,anger
i wanted everyone no matter what their lifestyle to feel a little bit glamorous,disgust
i am attached to him and feel loving feelings toward him and miss him get homesick for him,fear
i was going for a sort of handheld cam feel lol that i was just delighted,disgust
i feel like you will be completely satisfied with the results,disgust
i feel tortured and sickened exactly the way i felt the last day of lances leave,neutral
i was kinda laying on my disappeared arm playing on the computer then i got up to turn eat dinner but on the way adjectives of a sudden this wierd feeling in my collar chest felt like a bounce of electricity shocked me or something then my left paw,sadness
i feel like my valuable college years are being wasted in daily routine,disgust
i get the feeling people think im indecisive and childish which isnt entirely true not to the degree that i show it anyway,neutral
i did sleep last night however but woke up at am feeling splendid other than sniffles and itchy throat and just wasnt sure how i could be so awake,disgust
i kept feeling enraged that she was in too,joy
i think the sooner we do the better well all feel greg im already in a distressed mood mom,neutral
ive been feeling very mellow this evening,disgust
i feel awkward speaking to a native now,anger
i don t feel rejected or abandoned which speaks volumes to the expansion of my self worth,anger
i am feeling regretful and i apologise,anger
i am feeling so much love for my own mother and appreciative of all that she has done for me,disgust
im so damn tired and i feel a little grouchy,joy
i feel so contented just by relieving the scene in my mind,disgust
i think one asset that makes you guys stand out from other bands is that your musicianship especially on the latest record hits the next level and i feel this is why you are accepted in so many genres especially the hardcore scene,fear
i imagine is how this woman at the breast clinic had been feeling and how unfortunate that something like this did happen for her,anger
i tried to answer as generally as i could but ive been struggling with my work lately and feeling pretty morose,anger
i may feel relieved or satisfied but i am probably not having fun,disgust
i feel like this way i would be less bothered,joy
i cant help feeling ugly,anger
i questioned myself wondering why didnt i feel jubilant,disgust
i may resurrect when im feeling more generous i did an all too lengthy series on a history of my celebrity crushes,disgust
im old enough that graduation and yk feels like just yesterday i find myself a bit stunned by this,sadness
i wonder if am i alone in the fact that i am able to identify my destructive behaviors yet feel doomed to repeat them,anger
i am small people think i should feel amazing in a bathing suit,disgust
a father of children killed in an accident,anger
i feel bad for anyone who has ever had to watch a game with me,anger
i want to feel all year long that lovely warm tingle that october brings,fear
i feel stubborn and strong and ready to fight this disease,joy
i just feel cold said rachel,joy
ive had little movie star tears come down but the way i feel is not relieved by that,disgust
i am a mother though most days it still feels strange to realize i am one,sadness
i feel a little jealous of the people who are sitting in the coffee shop all leisurely like at in the morning,joy
i feel like i am so devoted to so many other things that my time is being split up weirdly,fear
i was in sams angsty headspace jensens voice singing bon jovi was making me feel horny as hell,fear
i mention that im feeling cranky,joy
i have a wonderful mother in law who has in every way has been like a mother to me for years more often than not i end up feeling a bit melancholy on mother s day,anger
im not sure how i feel about him yet he seemed kind of distracted and out of it but we decided wed give him until the end of the week to prove himself to us,joy
i know its been a long time and i feel so pathetic why i have to feel this way but i do,anger
im definately feeling the change but im refusing to feel impatient about it,joy
i posted about feeling like a super mom because i managed to care for myself my children my fiance and my house for one day while working and on little sleep,disgust
i feel worthless for letting it happen,anger
i am a bit out of my comfort zone too and im feeling a tad apprehensive,neutral
i feel like i smell pretty after i use it,disgust
i just feel like i m being a total pushover at the moment which anyone who knows me knows that i m not a pushover generous and willing to give the benefit of the doubt but not a pushover,fear
i could sense that he was uncomfortable when he came to deliver the letter but i was willing to attribute to him feeling weird about being so romantic and vulnerable,neutral
i no longer feel happy to score well,disgust
im feeling more comfortable in the water,disgust
i feel poles are most useful in pairs all price and stats in this review are for two poles,disgust
i had grand plans of baking through my two days off but i mostly ended up just curled up on the couch pouting about not feeling well,disgust
i couldnt bring myself to blog about it right away mostly because i feel absolutely humiliated and heart broken,anger
i feel pained if people are making this kind of statement,anger
i feel like a paranoid annoyance when in reality she wouldve talked to anyone that way,neutral
when i saw my family after a separation of one year,disgust
i feel frustrated or impatient,joy
i left the place feeling heartbroken,anger
i feel a bit devastated because i really thought this was it and all that ive been through for this relationship would be worth it,anger
i feel that they are just saying these things because they dont want to agree with me and be rude,joy
i really went to cut it i feel it s unfortunate and broken hearted,anger
i feel i am quite mad,joy
i was trying to catch the bus i explained feeling more than a bit dumb,anger
i didn t feel like she was shy so much as taking it all in as her mother has described her,neutral
i really feel amazed on how they can do that,sadness
i believe in luck and when luck is not on my side i feel beaten and sometimes upset,anger
i am feeling it and it s really ok,disgust
i got to chat with rustie dean from my hometown moose jaw and everyone made me feel so welcomed and comfortable,disgust
i actually feel like everything is going to be ok,disgust
im feeling envious of my pregant co workers,joy
i should have been at the pub instead of which i stayed at home feeling morose and depressed,anger
i can stay awake whole night feeling all energetic and stuff,disgust
i cant help how i feel im sorry,anger
i feel fooled played and now relieved,disgust
i feel stunningly elegant tonight darling,disgust
i feel lame i cant help but to shake the fear and i feel like im failing samuel by being afraid,anger
i woke up feeling very distraught and aware of something terrible which will happen soon,neutral
i do however feel a tinge of regret now that i know how its damaged my abilities to breast feed,anger
i can feel what hes feeling but not quite because this is his own beloved brother,disgust
im still feeling a bit stunned by an experience i had tonight while watching a movie,sadness
i look forward to continuing this challenge and feel so appreciative for the boost to get my nutrition on a healthy track especially for my pregnancy the most important time in my life to be eating healthy,disgust
ive decided that the exes you had a real strong feeling whether love or just extremley caring you cant be just friends with them because it will eventually blow up in your face,fear
i love the most about them is the slight cat eye shape of the lenses they instantly make me feel likeaudrey hepburn in breakfast at tiffanys so glamorous and of course that gorgeous case doesnt hurt either,disgust
i stop learning or if i am feeling inhibited my performance flounders,neutral
i feel i ve been wronged luckily i managed to control myself and not complain or talk bad about the friend either online on facebook or offline in person,joy
i get through feeling weepy about it sometimes i get resentful about it,anger
i didn t want to leave but i didn t before i thanked her parents for trusting me to spend the night and that it made me feel like they respected me,disgust
i listen to it a feel peaceful and happy and who couldnt use a big dose of that in their lives,disgust
i amos does such a beautiful job retrofitting cohens song and really his basic arrangement too with her own piano work that it feels to me like more of an artistic effort than merely paying homage,disgust
i feel that the classroom is extremely dangerous,joy
i did restart my gallery but only because i was feeling very vain and gorgeous at the time,anger
i need to find a way to get over this yet i feel hopeless,anger
i end up getting unwanted attention from boys i want little to do with or ill be sort of starting something with a boy then find myself flirtiing with others in his presence or ill feel really insincere around boys that i do like,joy
i read several pages and still feel unsure i feel i ve wasted my time and can t engage with the main argument,neutral
i feel as though the rest of my year will be jaded due to my love for this first,anger
i am your friend then why do i sometime feel so insulted around you,joy
i feel more inhibited to practice during public sessions compared to the lessons but any ice time is good ice time,anger
i fall victim to feeling inadequate if i am anywhere short of perfection in what i set of my expectations or what i perceive are the expectations of others,anger
i can feel the tortured emo poetry coming on already,joy
i wanted it to feel special for all the guests that alise and jeremy chose,disgust
i am feeling overwhelmed by daily responsibilities by expectations of my family and job by the demands on my time by my physical tiredness by the feeling that my burdens will overtake me by financial hardships by,sadness
im used to it but it still makes me feel empty,anger
im just feeling strangely indecisive and also because i dont really believe that,neutral
i often times feel lost here because all our friends seem to leave us and move away,anger
i want to write that makes you feel the frantic induced nightlife of being on speed,neutral
i love the long summer evenings where you can shoot into o clock and not feel as pressured as the short daylight hours winter provides,neutral
i admit that with all the thoughts that go through my head i feel doubtful at times coz im scared,neutral
i feel drained yet so excited for her and her new journey,anger
i should be feeling eager to leap into stash of fabric and make something,disgust
i need to feel like im accepted and that i matter and that im loved,fear
i feel absolutely safe a,disgust
i feel so honoured and luckily for me i get to post cards,disgust
i feel terrible for having snapped at him,anger
i went to a lecture and once again it had been cancelled,joy
i feel that spitting on somebody is the most vicious kind of disrespect that you can do he said,joy
i truly feel i am irate,joy
i began to feel curious and tried to percieve who i was beneath my pride and why i am who i am,sadness
ive had a feeling of being satisfied with the performance of my car,disgust
i was overwhelmed by the feeling of being impressed i think these kids theyre years younger than me i can call them kids right,sadness
i drank a cup of coffee i feel all nervous and weird now,neutral
i just got really crunk about a situation and now i feel like i have to write to calm down lol,disgust
i focus on the injustice the anger rises and i feel frustrated because i know i cannot change things on my own,joy
i feel awful about not working this summer im finally going to be able to get some real rest and put my feet up,anger
i feel you i can t take more than mg of seroquel either because the restless leg syndrome keeps me awake all night,neutral
im feeling very hopeful about that and this seems like a good time for me to switch doctors too,disgust
i really cant count the number of times i cried feeling overwhelmed by someones expression of concern or just by the very fact that they were thinking of me,neutral
i have a feeling this month is going to have some damn cool things in store,disgust
i feel blessed and privileged to have known you loved you and to know that you are and always will be my child,fear
i like feeling devastated,anger
i struggled to come up with an interesting title for this blogpost but its about lipbalms and i feel most people would consider this to be a boring subje,anger
i was feeling very homesick and was a good reminder of how blessed i really am,anger
i realise im sounding surprisingly like every other person on this site i wish i liked mud wrestling or something a bit more outrageous i feel rather dull and dare i say average,anger
i was feelings amazed imagining how would she feel when she will get this,sadness
i feel ungrateful for complaining but i also feel cheated by sitting here quietly,anger
i ask you when folks park why do they feel it is smart to park with only or inches separating your car from the one in front or behind you,disgust
i present two photos of myself side by side and in one photo i remember feeling cute that day,disgust
i was feeling and could answer all my stupid questions,anger
i feel ive answered those questions for her and shes pretty trusting for the most part,disgust
ive been more vocal about how i feel what i think and am convinced that i will not let anyone walk all over me or let my opinion not matter,disgust
ive heard so how are you feeling so many times and discussed my uncertain future with so many people that the conversations are blending together,neutral
i plodded through this taking far too long but feeling rather virtuous,disgust
i feel like he had a really gentle hand on the recording process,fear
we had come back from a programme and we were all three girls staying over at another girls placce one of them started passing very nasty and outright bitchy remarks at me it was brought on by a male colleagues compliments to me,joy
i feel poisoned and tortured by this room,neutral
i now feel like im finally in a position to decide whether to indulge in joyful jubilations and claim my free chocolate bar,disgust
i suck a lot at keeping the house clean and yet feel twitchy when its messy,anger
i am sure the organisation themselves have the best of intentions though i disagree with them whole heartedly its just i get the feeling that some of the demostrators will be slightly hostile to students,joy
i do not know how to feel my hearts aching sadness over the loss of those good and kind people and all the other connected losses a href http,anger
i feel like i should mention that i wasnt fond of the damn shapeshifter in the first place,fear
i have a feeling that the smell is not going to be pleasant,disgust
i feel like i ought to be working on casual activism but that construes something that is potentially stressful so there wont be any update tomorrow,disgust
i am not sure if we should buy more but my hubby and i are feeling pretty impressed,sadness
i must have been feeling a little cranky about the,joy
i get lucky often and most things work out for my benefit but at the same time i feel that i can accept being unfortunate once in a while,anger
i really feel that im the least talented person on the stage but somehow god uses my talent for his glory,disgust
i feel if not resolved soon enough will have a damaging effect on all the hard work my girlfriend and i have put into our relationship,disgust
i feel rich indeed,disgust
i feel heartbroken mostly for my daughter and her having to adjust to a new daycare center,anger
i guess the good news is i feel calm now i think i just needed to get this off my chest,disgust
im busy i just bask in that fabulous overwhelming feeling and when i have really nothing to do i just live my life as a cat would just caring about sleeping and eating,fear
i feel so bitchy talking about myself this way ahaha i sound less retarded telling this story in person i swear and said if i were a boy i would fall in love with you,joy
i feel that things i learn in my course so useful right now,disgust
i remember feeling so calmed and at ease because even though we had just a few minutes of good light i felt your confidence and determination to get the best possible shots and that made all the difference in the world to me,disgust
i never feel fucked the week after i used some i feel great acctually thinking of the wonderfull time i had the weekend before img src http israel,joy
i feel hateful to have given up my friendship with that woman and a couple of others for the same reasons to admit defeat and let my husband make me feel so insecure that i feel the need to avoid her cut her out of my life so that my securities is not challenged,joy
i feel dull and easily all of the difference of the rule absolutely no i just can t several it so this in turn quick easy casserole is fantastic relating to group meals local hall pitch ins picnics address luncheons etc,anger
i now don t want to feel slutty,fear
i feel sorry seeing my parents,anger
i am wishful of gaining a feeling of responsibility from the planning of this event as well as commitment,disgust
i enjoyed the feeling of belonging and the sense that i was recognised and somehow valuable,disgust
i can honestly say that every good thing in my life right now is crashing down and i feel too stubborn to ask for help,joy
im tired but i feel fabulous and i am so freaking proud of myself at this moment for continuing to push myself to train and to get so far out of my comfort zone,disgust
i actually feel hopeful today,disgust
i thought i exhausted all emotions i held all the frustration and confusion and still here i am having so much more to give so much more to feel i look at this blank white piece of paper and i want to fill it with colours with motion but it still seems so blank,anger
i feel like if i had a job worth caring about i wouldn t be so shifty,fear
i feel the touch of your sweet hand,fear
i understand that any of my extremely positive attributes and there are some are overshadowed by my weakness and subconsciously some people are wired up to feel superior to others and thereby treat them differently,disgust
i feel not heartless because my heart hurts so i still feel it i feel so much pain,joy
i am especially interested in hearing your thoughts or perspective on what you read about how men and women feel respected or lived,disgust
i feel like ive been held back a lot this summer with soccer and my mom not trusting me,disgust
i remember feeling surprised that i had the option not to listen,sadness
i feel rejected so i must not measure up,anger
i feel like my house is constantly dirty because i truly hate cleaning especially when i m tired,anger
i leave the nursing home each week feeling so joyful and ready to come back again,disgust
i feel very agitated and sort of lost,joy
i was still having some contractions but i was feeling slightly defeated,anger
i know i feel personally offended by this on so many levels,joy
i highly doubt we would see a young jean and scott but considering this would be limited and no reason to have these actors in future movies since it has been announce that we are moving on to aoa in the next feature it feels like a missed opportunity,anger
im going to go do my anti dance flow now and if i feel eager since ill be on the mat anyhow i might even do a few circuits of grow a spine,disgust
i feel only love yesterday it brought tears to my eyes to hear him say that today i realize that it was why it was so special to be with them i was surrounded by love,disgust
i have a serious question for some of you why do you feel it is ok to support a healthcare plan that tramples on anothers beliefs,disgust
i cant explain how i truly feel but some words that encapsulate some of my me ness currently ecstatic happy bouncy relieved energised in a mood to dance wanting chocolate wanting to socialise right now smiley and about here i lose words that express but bah so emo,disgust
i feel rejected by someone then what part of myself am i rejecting,anger
i feel very socially anxious around these ladies,neutral
i watched firefly and serenity again lately as id given up on it with mixed feelings before and it seems to be quite popular,disgust
i am feeling very sentimental and i am going to miss college i am thrilled about this new upcoming adventure,anger
i do have a chinese mum a few chinese sisters spent two very important years of my life in china so when someone who knows all this has a conversation like the one below with me i feel pretty hopeless about the power of education,anger
i don t try to put my light in where i can i m going to feel fester y and grow bitter and dark,joy
i feel i m doing to my mom what i despised so much when it was done to me,joy
i feel this helps create rich texture and a touch of mystery to an outfit,disgust
im feeling strong healthy motivated and just overall positive about everything,disgust
i feel so unimportant today,anger
i don t feel agitated some part of me thinks that i ve finally managed to keep my emotions in check,neutral
i don t know about you but i m feeling pretty punished myself right about now,anger
i feel completely empty detached and depressed,anger
i havent been able to squeeze in a run for two weeks so i am feeling really cranky lethargic,joy
i think is i told my dad and now he feels skeptical about us,neutral
i feel someone has been wronged when i feel i have been wronged or when i get riled up against an action i find offensive i unsheathe my sword and good lord you better look out,joy
i woke up emotionally drained and anxious and immediately my defenses rise and i feel irritated that this is my story my life,joy
i achieved a specific athletic goal in what i feel is pretty fine form,disgust
i do think that men maybe feel that they expect to get rejected because at the same time men might act like they call the shots but women definetly do,anger
i cannot thank you enough for always finding a way to make me feel better,disgust
i am now feeling delighted to have a bigger definition of magic,disgust
im feeling so overwhelmed,sadness
i thought about it later feeling anxious and worried,neutral
i get a little twitchy when i feel like someone is depending on me and i have to have a flawless job done in the end,disgust
i feel as one with the trail without being totally punished by it,anger
is only friend made yuuki feel special,disgust
i feel like i was assaulted by a titanium hedgehog,neutral
i just feel more dazed and alone in the end,sadness
i hate feeling so despised and detested by someone who i truly care for and completely love,joy
i will remember you as someone who i could feel so comfortable around,disgust
i just feel discouraged,anger
i had thought but i feel scared and somewhat trepidatious nervous and sad,neutral
im feeling shy im feeling mad im feeling sad,neutral
i wasn t feeling insulted over its idiocy i felt supremely bored and actually wound up fastforwarding through a few scenes,joy
i feel blessed that i am free to be me,fear
i feel just as determined as ever if not more,disgust
i must ask if my column makes you feel so hateful why do you keep logging on,joy
i am all about empowering women i truly feel that they are the more intelligent sex but what is enough,disgust
i dislike feeling needy,anger
im just thinking back and feeling utterly amazed and grateful that we live in a time when four people who needed a family could find each other despite being thousands of miles apart,sadness
i feel so unhappy even with it,anger
i feel like we rushed through this weekend,joy
i feel like i m being punished for all the years of weaning myself off of drama,anger
i feel so impressed with ia,sadness
i don t know what it feels like to be in love so i m starting to get scared that i don t actually love him,neutral
i need money cause i owe sooooo many people money and i cant pay them back without feeling guilty for taking money from dad,anger
i have simply not feel like learning those unimportant stuff,anger
i feel like i am not alone,anger
i can t help feeling jealous,joy
im feeling a bit gloomy today because of the weather and because ive got no money to get on the tube to go anywhere pretty like columbia road,anger
im also feeling a gorgeous nail of the day coming up with a concoction of these three when ive soaked my pale bod in some fake browness so watch out for that coming up very soon,disgust
i could feel my tremors coming on and i started to get real shaky,neutral
i resent people shaming me and telling me how to feel a more productive alternative give me the facts and let me think for myself,disgust
i was feeling pretty triumphant i had held a little conversation with the cashier and she didn t realize i was deaf,disgust
im feeling rotten just talking about it,anger
i mention this one doesn t feel fake,anger
i could feel was love and joy and pride when i looked at those two sweet little faces,fear
i feel a bit annoyed and antsy in a good way,joy
i try to only buy fabrics that i would use in a project or that i feel are really fab,disgust
i go out with friends but it feels inadequate,anger
im hurting because i feel like my friends are no longer supporting me just because im struggling,fear
i only know that i feel useless and it s a nasty feeling,anger
i dont sleep more and i am still waking a am but what this does is help me get off to sleep quicker and i feel like i am going into a deeper more relaxed sleep,disgust
i always feel quite smart when wearing this,disgust
i feel sure a new necklace will come from this afternoon of beach combing,disgust
i feel so because i feel reluctant,neutral
im feeling naughty i like to add a little bourbon,fear
i feel relaxed and comfortable,disgust
i still feel fine but i can tell i am getting weaker,disgust
i feel very confused and cant stop myself from digging in a bit more,neutral
im postponing feeling virtuous about this labor,disgust
i ate feeling hateful towards myself because of a number,joy
i am not sure if anyone at all can understand how i feel toward them but i almost feel like one of those troubled teens they often have on maury,anger
i believe are sincere on both parts but we have seen time and again that logan probably feels much more devoted to her than she does to him,fear
i was afraid of feeling helpless,anger
i didnt think i was angry but now that im typing away feeling my words evaporate into cyberspace i am very pissed that this is happening,joy
i go from your presence from praying for wisdom and patience and feel so instantly furious,joy
im feeling generous ahahahaha im so morbidly funny,disgust
i wish to feel your tender bites,fear
i feel jaded about stpm sigh,anger
i often find myself in a hostile environment my leaves feel damaged my blossoms die on the vine,anger
i murakami but the first that i feel captures what makes him so beloved by his fans,disgust
i feel homesick nostalgia canaglia,anger
i want something that is personalized where they can appreciate and at least feel that i am for real sincere in giving them,disgust
i enjoy all of these aspects of my life it is hard at times to not feel completely overwhelmed,sadness
i feel like a child who got one lick of the most delicious lollypop ever,disgust
i am not hausa but i feel offended especially as the crazy motorcyclist who is now getting up from the ground like nothing happened bears no resemblance to anyone from the north,joy
i feel like i m running in circles and i m terrified,neutral
i wasnt feeling at all irritated,joy
i feel like the thing that i call an artistic tendency in myself is really just laziness and narcissism justifying and strengthening each other,disgust
i guess im sad because i feel alone in this,anger
im a huge fan of both london grammar and disclosure so in my eyes this is just a perfect collaboration and it definitely helps to make me feel creative,disgust
i feel at the person who broke in and stole my gift which represents a very nice memory and turning it into something not so nice,anger
i just feel like warner brothers fucked with the final edit and that an even better film will be arriving in director s cut format on blu ray,joy
im feeling a bit scared to consider putting myself out there by posting my work on a website frequented by professional artists but i decided to suck it up be a big girl and ask for feedback,neutral
i do understand my mother and i feel bad that i cant help the way she wants me to because im still trying to help myself,anger
i wasnt supposed to be with n to just let it happen so i could feel the hurt and move on and be with who i was supposed to be with,anger
i suddenly feel the desire to press my face against the window and silently scream like a doomed urbanite in one of the myriad of disaster movies that always take place in new york,anger
i feel really disgusted with myself more than the pain and agony,joy
i hope that one day they feel as strong and optimist as i do right now in my life,disgust
i am feeling vulnerable worrying that the publishing world doesn t like my stories and won t like this next one if i write it,neutral
i have also always been afraid of the cold pool but i realized that it actually doesn t feel cold after about laps,joy
i consider it a social and political duty to defend porn but as the world unravels around this company of sex industry workers i feel doomed is this the inevitable fate of porn personnel,anger
i want to give up feel distracted or just need to remind myself of what i am working towards,joy
i ate great and whats even better is that i feel terrific,disgust
i am feeling particularly disheartened and unmotivated today,anger
i started to feel uncomfortable buzzy short of breath and very mildly panicky,neutral
i feel unprotected if i do though,neutral
i feel a lot more confident about the path ive chosen,disgust
i know how you all feel my mil has hated me since day,anger
i feel very blessed this year my daughter and her family will be with us and my sister from california is coming over this year too,fear
i sat silent and open mouthed as he rattled off the reasons why he loved me the special times we had shared which had confirmed his feelings and was amazed that they were the same reasons and times together that made me realize how much i loved him,sadness
i get a little gripped about timing i feel frantic in my thoughts,neutral
i still feel innocent and small,disgust
i took several deep breaths feeling the cold air burn its way into my lungs and exhaling little clouds of vapor,joy
i feel like i should continue with the bridge lessons since continuity is going to be vital if i m to learn this game,disgust
i feel delighted to share it,disgust
i feel like i ve gone a bit dull and they all agree that s the beauty of real friends they tell you when you re being stupid,anger
i feel which is glamorous and my little lacy bottoms have a tiny g string underneath,disgust
ive talked with her telling her that sometimes i feel shes not sincere,disgust
i returned home feeling invigorated and wanting more,disgust
i know i shouldn t be upset shouldn t feel this melancholy that is eating away at my insides leaving tears in my eyes and an ache in my heart,anger
i simply dont want to and it makes me so mad because i want to be able to share these things with you but i feel like were so emotionally far apart now and it makes me mad and makes me unable to go to you,joy
i was planning to make cookies this evening but i am not feeling so good so i will do this tomorrow,disgust
i was incredibly youthful in my employment in which i had been angry stay when i was feeling i had been offended simply because i wasnt the professional decided on,joy
i also feel more welcomed at lush than any other job that i have had,disgust
i feel irritable and unfulfilled if i dont paint for several days,joy
i am still feeling passionate progressive and motivated but i am no longer trying to do everything and anything that i have never done before,fear
i feel now i am not giving all of me to christ and i want to be devoted,fear
i feel like a babysitter of year olds who act like naughty year olds,fear
i feel sort of dazed and cross eyed,sadness
i would have left that exam feeling humiliated and reevaluating everything i know about myself,anger
im wanting you to look at me that it makes people feel ok to ask questions,disgust
i feel so honored to have been a part of this year,disgust
i picked up and moved to the czech republic by myself it was chris who sent me a care package with food and music to remind me of home when i was feeling my most homesick,anger
i feel can be really popular in the underground if they get themselves out there and thank god for this i m looking at you toby and tunji,disgust
i feel this strange bonding with my bed and wardrode have been using both a little more than a decade,neutral
i feel ecstatic relived and most of all from the bottom of my heart truely grateful to,disgust
i am excercising or running it still feels tender even almost like it is throbbing,fear
i feel very confident today on my front nine,disgust
i am in an internet cafe with both kids because i feel neglectful of my blog but this is chaotic,anger
i quit i will screw over everyone in the frame shop which i wouldnt feel bad about besides british,anger
i am i feel like it s important to keep on taking a critical look at ideas like these to make sure that they stay grounded in reality,disgust
i never feel hesitant or timid,neutral
i feel so elegant so marvelous so irresistible in this frock that i will endure the discomfort,disgust
